ID,2. Topic-relevant Text,Selected Content,Body,Label,Agree? by Nonraphan,Suggestion,Agree? by Yotsawan,Suggestion,Agree? by Nimmida,Suggestion,Final Result
262,Food,and had a terrific breakfast on the terrace,terrific_breakfast,1,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Food,and had a terrific breakfast on the terrace,,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
262,Off,"location.
  We booked the hotel to facilitate a stop over due to a late flight into Larnaca before travelling onto our holiday villa. What a pleasant surprise, Nice start to our holiday highly recommenced, Nothing",,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,big_enough_for_family_of_4,1,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,comfy_bed,1,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,small_balcony_room,1,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
263,Room,room was big enough with comfy beds for family of four; liked having a small balcony for outdoor space.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,friendly_staff,1,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Staff,Friendly staff.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,clean_room,1,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,comfortable_bed,1,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
264,Room,clean and comfortable beds.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Off,Booked this as it was near the airport and we arrived at 11pm and didn’t seem worth paying for one night at the 5 star we stayed at for the rest of the holiday.,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,warm_welcome_staff,1,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Staff,Very warm welcome,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,clean_room,1,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,comfortable_room,1,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Room,and very clean and comfortable-,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,good_hotel_for_ £50_per_night,1,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
265,Price,as good a hotel as I’ve stayed at for £50 a night.,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,clean_room,1,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Room,it’s clean,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,nice_staff,1,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
266,Staff,and very nice crew,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,helpful_staff,1,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,staff_arrange_taxi_from_airport,1,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Staff,Helpful staff arranged a taxi for us from the airport to the hotel.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,basic_hotel,1,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,clean_hotel,1,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,comfortable_hotel,1,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
267,Facility,The hotel was basic but clean and comfortable.,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,recently_refurbished_hotel,1,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Facility,La Veranda has been recently refurbished,,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",modern_room,1,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",modern_bathroom,1,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",comfortable_room,1,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",comfortable_bathroom,1,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",sea_view_balcony_room,1,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Room,"and the rooms and bathroom, were both modern and comfortable, balcony with sea view.",,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,easy_walk_to_Mackenzie_beach,1,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,short_journey_from_airport,1,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Location,Easy walk to Mackenzie Beach and short journey from airport.,,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",good_breakfast_if_require,1,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Food,"Good breakfast available if required,",,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,helpful_staff,1,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,friendly_staff,1,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Staff,staff extremely helpful and friendly.,,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
268,Off,"Nothing to much trouble, Nothing really.",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",clean_room,1,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Room,"clean,",,0,Yes,,Yes,,,,Yes
269,Staff,"super friendly,",friendly_staff,1,Yes,,Yes,,,,Yes
269,Staff,"super friendly,",,0,Yes,,Yes,,,,Yes
269,Staff,"super friendly,",,0,Yes,,Yes,,,,Yes
